seq known correct t5 t3 mut add mapped amb
hsa-mir-4280_hsa-miR-4280_13:30_2:-1_mut:null_add:null hsa-miR-4280 True True False False False hsa-miR-4280 1
hsa-mir-1238_hsa-miR-1238-5p_1:22_0:-1_mut:17C_add:null hsa-miR-1238-5p False True True False False hsa-miR-1238-5p 1
hsa-let-7a-3_hsa-let-7a-5p_4:24_0:-1_mut:null_add:null hsa-let-7a-5p False True False False False hsa-let-7a-5p 3
hsa-mir-8073_hsa-miR-8073_15:31_4:-1_mut:null_add:null hsa-miR-8073 True True False False False hsa-miR-8073 1
hsa-mir-1307_hsa-miR-1307-5p_42:60_1:-1_mut:null_add:A hsa-miR-1307-5p True True False True False hsa-miR-1307-5p 1
hsa-mir-513b_hsa-miR-513b-5p_12:34_-2:-1_mut:null_add:AT hsa-miR-513b-5p True True False True False hsa-miR-513b-5p 1
hsa-mir-1244-1_hsa-miR-1244_54:80_-1:0_mut:null_add:null hsa-miR-1244 True False False False False hsa-miR-1244 3
hsa-mir-1258_hsa-miR-1258_45:63_1:-1_mut:null_add:null hsa-miR-1258 True True False False False hsa-miR-1258 1
hsa-mir-124-1_hsa-miR-124-5p_12:34_-2:-1_mut:null_add:A hsa-miR-124-5p True True False True False hsa-miR-124-5p 2
hsa-mir-4804_hsa-miR-4804-5p_11:29_1:-1_mut:null_add:null hsa-miR-4804-5p True True False False False hsa-miR-4804-5p 1
hsa-mir-6081_hsa-miR-6081_56:79_-1:-1_mut:null_add:null hsa-miR-6081 True True False False False hsa-miR-6081 1
hsa-mir-3170_hsa-miR-3170_10:30_0:-1_mut:null_add:null hsa-miR-3170 False True False False False hsa-miR-3170 1
hsa-mir-4480_hsa-miR-4480_45:63_1:-1_mut:null_add:T hsa-miR-4480 True True False True False hsa-miR-4480 1
hsa-mir-1302-2_hsa-miR-1302_71:92_-2:-1_mut:18C_add:null hsa-miR-1302 True True True False False hsa-miR-1302 5
hsa-mir-331_hsa-miR-331-5p_29:46_3:-1_mut:null_add:A hsa-miR-331-5p True True False True False hsa-miR-331-5p 1
hsa-mir-3663_hsa-miR-3663-5p_23:39_2:-2_mut:null_add:null hsa-miR-3663-5p True True False False False hsa-miR-3663-5p 1
hsa-let-7g_hsa-let-7g-5p_5:24_0:-2_mut:null_add:TA hsa-let-7g-5p False True False True False hsa-let-7g-5p 1
hsa-mir-1470_hsa-miR-1470_1:20_0:-1_mut:null_add:A hsa-miR-1470 False True False True False hsa-miR-1470 1
hsa-mir-383_hsa-miR-383-5p_6:28_-1:0_mut:null_add:null hsa-miR-383-5p True False False False False hsa-miR-383-5p 1
hsa-mir-6859-4_hsa-miR-6859-5p_9:28_3:0_mut:null_add:TTA hsa-miR-6859-5p True False False True False hsa-miR-6859-5p 3
hsa-mir-101-2_hsa-miR-101-3p_48:68_-1:-1_mut:null_add:null hsa-miR-101-3p True True False False False hsa-miR-101-3p 2
hsa-mir-4782_hsa-miR-4782-5p_9:30_-1:-1_mut:null_add:TTA hsa-miR-4782-5p True True False True False hsa-miR-4782-5p 1
hsa-mir-5585_hsa-miR-5585-5p_1:20_0:-2_mut:null_add:null hsa-miR-5585-5p False True False False False hsa-miR-5585-5p 1
hsa-mir-3667_hsa-miR-3667-5p_12:28_3:-2_mut:null_add:null hsa-miR-3667-5p True True False False False hsa-miR-3667-5p 1
hsa-mir-525_hsa-miR-525-5p_14:34_-1:-1_mut:1A_add:null hsa-miR-525-5p True True True False False hsa-miR-525-5p 1
hsa-mir-6788_hsa-miR-6788-5p_5:26_-1:0_mut:null_add:null hsa-miR-6788-5p True False False False False hsa-miR-6788-5p 1
hsa-mir-4490_hsa-miR-4490_52:72_0:-1_mut:null_add:T hsa-miR-4490 False True False True False hsa-miR-4490 1
hsa-mir-372_hsa-miR-372-5p_8:27_2:-1_mut:null_add:null hsa-miR-372-5p True True False False False hsa-miR-372-5p 1
hsa-mir-3606_hsa-miR-3606-5p_16:35_0:-1_mut:null_add:null hsa-miR-3606-5p False True False False False hsa-miR-3606-5p 1
hsa-mir-4774_hsa-miR-4774-5p_11:31_0:-1_mut:4C_add:null hsa-miR-4774-5p False True True False False hsa-miR-4774-5p 1
hsa-mir-411_hsa-miR-411-5p_20:35_4:-1_mut:null_add:A hsa-miR-411-5p True True False True False hsa-miR-411-5p 1
hsa-mir-4492_hsa-miR-4492_57:72_-1:-2_mut:null_add:null hsa-miR-4492 True True False False False hsa-miR-4492 1
hsa-mir-548ba_hsa-miR-548ba_3:20_2:-2_mut:null_add:null hsa-miR-548ba True True False False False hsa-miR-548ba 1
hsa-mir-1248_hsa-miR-1248_6:29_2:-1_mut:null_add:null hsa-miR-1248 True True False False False hsa-miR-1248 1
hsa-mir-30b_hsa-miR-30b-5p_19:37_2:-1_mut:null_add:TT hsa-miR-30b-5p True True False True False hsa-miR-30b-5p 1
hsa-mir-6086_hsa-miR-6086_5:21_3:0_mut:null_add:null hsa-miR-6086 True False False False False hsa-miR-6086 1
hsa-mir-519c_hsa-miR-519c-5p_18:37_2:0_mut:null_add:null hsa-miR-519c-5p True False False False False hsa-miR-519a-5p 6
hsa-mir-219a-2_hsa-miR-219a-5p_23:39_4:0_mut:null_add:AAT hsa-miR-219a-5p True False False True False hsa-miR-219b-3p 3
hsa-mir-608_hsa-miR-608_16:39_0:-1_mut:null_add:null hsa-miR-608 False True False False False hsa-miR-608 1
hsa-mir-2861_hsa-miR-2861_56:70_2:-2_mut:null_add:null hsa-miR-2861 True True False False False hsa-miR-2861 1
hsa-mir-544a_hsa-miR-544a_59:75_4:-1_mut:null_add:null hsa-miR-544a True True False False False hsa-miR-544a 1
hsa-mir-514b_hsa-miR-514b-5p_15:34_2:0_mut:null_add:null hsa-miR-514b-5p True False False False False hsa-miR-514b-5p 1
hsa-mir-6749_hsa-miR-6749-5p_8:26_2:-1_mut:null_add:null hsa-miR-6749-5p True True False False False hsa-miR-6749-5p 1
hsa-mir-3074_hsa-miR-3074-5p_14:31_2:-1_mut:null_add:null hsa-miR-3074-5p True True False False False hsa-miR-24-3p 3
hsa-mir-5089_hsa-miR-5089-5p_12:31_1:0_mut:null_add:null hsa-miR-5089-5p True False False False False hsa-miR-5089-5p 1
hsa-mir-6782_hsa-miR-6782-5p_7:28_1:-2_mut:null_add:T hsa-miR-6782-5p True True False True False hsa-miR-6782-5p 1
hsa-mir-222_hsa-miR-222-5p_30:51_-1:-1_mut:null_add:null hsa-miR-222-5p True True False False False hsa-miR-222-5p 1
hsa-mir-3925_hsa-miR-3925-5p_12:32_0:-1_mut:null_add:TAA hsa-miR-3925-5p False True False True False hsa-miR-3925-5p 1
hsa-mir-567_hsa-miR-567_14:37_-2:-1_mut:null_add:TT hsa-miR-567 True True False True False hsa-miR-567 1
hsa-mir-1244-1_hsa-miR-1244_54:79_-1:-1_mut:23G_add:null hsa-miR-1244 True True True False False hsa-miR-1244 3
hsa-mir-191_hsa-miR-191-5p_20:37_4:-1_mut:null_add:null hsa-miR-191-5p True True False False False hsa-miR-191-5p 1
hsa-mir-378i_hsa-miR-378i_5:27_-2:0_mut:null_add:null hsa-miR-378i True False False False False hsa-miR-378i 1
hsa-mir-586_hsa-miR-586_14:36_-2:-1_mut:null_add:TT hsa-miR-586 True True False True False hsa-miR-586 1
hsa-mir-3141_hsa-miR-3141_8:26_-2:-2_mut:null_add:TT hsa-miR-3141 True True False True False hsa-miR-3141 1
hsa-mir-765_hsa-miR-765_69:87_0:-2_mut:null_add:null hsa-miR-765 False True False False False hsa-miR-765 1
hsa-mir-194-1_hsa-miR-194-5p_19:35_4:-1_mut:null_add:null hsa-miR-194-5p True True False False False hsa-miR-194-5p 2
hsa-mir-553_hsa-miR-553_19:35_3:-1_mut:null_add:ATT hsa-miR-553 True True False True False hsa-miR-553 1
hsa-mir-548i-2_hsa-miR-548i_38:59_-1:-1_mut:null_add:null hsa-miR-548i True True False False False hsa-miR-548i 4
hsa-mir-8080_hsa-miR-8080_13:32_2:-1_mut:null_add:null hsa-miR-8080 True True False False False hsa-miR-8080 1
hsa-mir-3607_hsa-miR-3607-5p_10:31_-2:-2_mut:null_add:null hsa-miR-3607-5p True True False False False hsa-miR-3607-5p 1
hsa-mir-1247_hsa-miR-1247-5p_39:61_-1:0_mut:null_add:TTA hsa-miR-1247-5p True False False True False hsa-miR-1247-5p 1
hsa-mir-569_hsa-miR-569_62:81_1:0_mut:null_add:null hsa-miR-569 True False False False False hsa-miR-569 1
hsa-mir-3180-1_hsa-miR-3180-5p_16:40_-2:-2_mut:null_add:null hsa-miR-3180-5p True True False False False hsa-miR-3180-5p 3
hsa-mir-3681_hsa-miR-3681-5p_11:30_2:0_mut:null_add:null hsa-miR-3681-5p True False False False False hsa-miR-3681-5p 1
hsa-mir-8052_hsa-miR-8052_11:31_0:-1_mut:3T_add:null hsa-miR-8052 False True True False False hsa-miR-8052 1
hsa-mir-4666b_hsa-miR-4666b_8:30_-1:-1_mut:null_add:AA hsa-miR-4666b True True False True False hsa-miR-4666b 1
hsa-mir-1976_hsa-miR-1976_34:50_1:-2_mut:null_add:null hsa-miR-1976 True True False False False hsa-miR-1976 1
hsa-mir-579_hsa-miR-579-5p_26:46_1:0_mut:null_add:T hsa-miR-579-5p True False False True False hsa-miR-579-5p 1
hsa-mir-3135b_hsa-miR-3135b_10:27_3:-1_mut:null_add:ATT hsa-miR-3135b True True False True False hsa-miR-3135b 1
hsa-mir-190b_hsa-miR-190b_9:30_-2:-1_mut:20A_add:null hsa-miR-190b True True True False False hsa-miR-190b 1
hsa-mir-1914_hsa-miR-1914-5p_13:33_0:-1_mut:null_add:null hsa-miR-1914-5p False True False False False hsa-miR-1914-5p 1
hsa-mir-4481_hsa-miR-4481_3:16_2:-1_mut:null_add:null hsa-miR-4481 True True False False False hsa-miR-4481 1
hsa-mir-9-3_hsa-miR-9-5p_19:36_3:-2_mut:null_add:AA hsa-miR-9-5p True True False True False hsa-miR-9-5p 3
hsa-mir-1252_hsa-miR-1252-5p_4:25_-1:-1_mut:null_add:T hsa-miR-1252-5p True True False True False hsa-miR-1252-5p 1
hsa-mir-4292_hsa-miR-4292_43:56_3:-1_mut:null_add:null hsa-miR-4292 True True False False False hsa-miR-4292 1
hsa-mir-15a_hsa-miR-15a-5p_13:35_-1:0_mut:null_add:ATT hsa-miR-15a-5p True False False True False hsa-miR-15a-5p 1
hsa-mir-6865_hsa-miR-6865-5p_5:27_-1:-1_mut:null_add:null hsa-miR-6865-5p True True False False False hsa-miR-6865-5p 1
hsa-mir-7851_hsa-miR-7851-3p_98:119_-1:-1_mut:null_add:null hsa-miR-7851-3p True True False False False hsa-miR-7851-3p 1
hsa-mir-181b-2_hsa-miR-181b-5p_20:38_4:0_mut:null_add:TTA hsa-miR-181b-5p True False False True False hsa-miR-181b-5p 1
hsa-mir-4708_hsa-miR-4708-5p_10:28_1:-1_mut:null_add:A hsa-miR-4708-5p True True False True False hsa-miR-4708-5p 2
hsa-mir-7973-2_hsa-miR-7973_1:19_0:-1_mut:18G_add:null hsa-miR-7973 False True True False False hsa-miR-7973 2
hsa-mir-539_hsa-miR-539-5p_11:29_2:-1_mut:null_add:null hsa-miR-539-5p True True False False False hsa-miR-539-5p 1
hsa-mir-6720_hsa-miR-6720-5p_29:52_-2:-1_mut:null_add:AAA hsa-miR-6720-5p True True False True False hsa-miR-6720-5p 1
hsa-mir-4521_hsa-miR-4521_5:24_1:-1_mut:null_add:null hsa-miR-4521 True True False False False hsa-miR-4521 1
hsa-mir-3691_hsa-miR-3691-5p_13:36_-2:-1_mut:null_add:null hsa-miR-3691-5p True True False False False hsa-miR-3691-5p 1
hsa-mir-510_hsa-miR-510-5p_8:31_-2:0_mut:null_add:null hsa-miR-510-5p True False False False False hsa-miR-510-5p 1
hsa-mir-6868_hsa-miR-6868-5p_5:26_-1:-1_mut:null_add:TTT hsa-miR-6868-5p True True False True False hsa-miR-6868-5p 1
hsa-mir-6862-1_hsa-miR-6862-5p_8:26_2:-1_mut:null_add:A hsa-miR-6862-5p True True False True False hsa-miR-6862-5p 2
hsa-mir-3689d-1_hsa-miR-3689d_5:23_3:0_mut:null_add:null hsa-miR-3689d True False False False False hsa-miR-3689d 2
hsa-mir-635_hsa-miR-635_18:37_2:-1_mut:null_add:A hsa-miR-635 True True False True False hsa-miR-635 1
hsa-mir-5582_hsa-miR-5582-5p_1:21_0:-1_mut:19A_add:null hsa-miR-5582-5p False True True False False hsa-miR-5582-5p 1
hsa-mir-4799_hsa-miR-4799-5p_10:30_0:-1_mut:null_add:null hsa-miR-4799-5p False True False False False hsa-miR-4799-5p 1
hsa-mir-614_hsa-miR-614_56:75_2:-1_mut:null_add:null hsa-miR-614 True True False False False hsa-miR-614 1
hsa-mir-1247_hsa-miR-1247-5p_38:60_-2:-1_mut:null_add:TA hsa-miR-1247-5p True True False True False hsa-miR-1247-5p 1
hsa-mir-3672_hsa-miR-3672_19:37_4:0_mut:17G_add:null hsa-miR-3672 True False True False False hsa-miR-3672 1
hsa-mir-3648-2_hsa-miR-3648_31:46_3:-2_mut:null_add:null hsa-miR-3648 True True False False False hsa-miR-3648 1
hsa-mir-1184-2_hsa-miR-1184_64:82_3:-1_mut:null_add:null hsa-miR-1184 True True False False False hsa-miR-1184 3
hsa-mir-509-2_hsa-miR-509-5p_21:39_1:-1_mut:null_add:null hsa-miR-509-5p True True False False False hsa-miR-509-5p 2
hsa-mir-367_hsa-miR-367-5p_6:27_0:0_mut:null_add:null hsa-miR-367-5p False False False False False hsa-miR-367-5p 1
hsa-mir-517b_hsa-miR-517-5p_5:26_-1:-1_mut:null_add:TT hsa-miR-517-5p True True False True False hsa-miR-517-5p 3
hsa-mir-6768_hsa-miR-6768-5p_7:27_1:-1_mut:2G_add:null hsa-miR-6768-5p True True True False False hsa-miR-6768-5p 1
hsa-mir-802_hsa-miR-802_22:39_4:-1_mut:null_add:null hsa-miR-802 True True False False False hsa-miR-802 1
hsa-mir-4665_hsa-miR-4665-5p_13:31_3:-1_mut:null_add:AT hsa-miR-4665-5p True True False True False hsa-miR-4665-5p 1
hsa-mir-6770-3_hsa-miR-6770-5p_9:28_3:-1_mut:null_add:AT hsa-miR-6770-5p True True False True False hsa-miR-6770-5p 3
hsa-mir-4434_hsa-miR-4434_7:23_-1:-2_mut:null_add:null hsa-miR-4434 True True False False False hsa-miR-4434 1
hsa-mir-4756_hsa-miR-4756-5p_16:34_4:0_mut:null_add:TAT hsa-miR-4756-5p True False False True False hsa-miR-4756-5p 1
hsa-mir-4686_hsa-miR-4686_10:32_0:0_mut:3C_add:null hsa-miR-4686 False False True False False hsa-miR-4686 1
hsa-mir-224_hsa-miR-224-5p_9:27_1:-1_mut:null_add:null hsa-miR-224-5p True True False False False hsa-miR-224-5p 1
hsa-mir-3168_hsa-miR-3168_7:24_-2:-1_mut:3T_add:null hsa-miR-3168 True True True False False hsa-miR-3168 1
hsa-mir-204_hsa-miR-204-5p_32:52_-1:-2_mut:null_add:null hsa-miR-204-5p True True False False False hsa-miR-204-5p 1
hsa-mir-20b_hsa-miR-20b-5p_9:27_3:-1_mut:null_add:TTA hsa-miR-20b-5p True True False True False hsa-miR-20b-5p 1
hsa-mir-8067_hsa-miR-8067_11:31_0:-1_mut:null_add:A hsa-miR-8067 False True False True False hsa-miR-8067 1
hsa-mir-3196_hsa-miR-3196_11:26_1:-1_mut:null_add:null hsa-miR-3196 True True False False False hsa-miR-3196 1
hsa-mir-1305_hsa-miR-1305_51:70_0:-2_mut:null_add:A hsa-miR-1305 False True False True False hsa-miR-1305 1
hsa-mir-6873_hsa-miR-6873-5p_8:26_2:-1_mut:null_add:TA hsa-miR-6873-5p True True False True False hsa-miR-6873-5p 1
hsa-mir-520f_hsa-miR-520f-5p_16:35_1:-1_mut:null_add:null hsa-miR-520f-5p True True False False False hsa-miR-520f-5p 1
hsa-mir-3193_hsa-miR-3193_4:21_3:-1_mut:null_add:null hsa-miR-3193 True True False False False hsa-miR-3193 1
hsa-mir-4802_hsa-miR-4802-5p_17:34_4:0_mut:null_add:null hsa-miR-4802-5p True False False False False hsa-miR-4802-5p 1
hsa-mir-4646_hsa-miR-4646-5p_5:22_4:0_mut:null_add:null hsa-miR-4646-5p True False False False False hsa-miR-4646-5p 1
hsa-mir-3176_hsa-miR-3176_60:78_0:0_mut:null_add:null hsa-miR-3176 False False False False False hsa-miR-3176 1
hsa-mir-4780_hsa-miR-4780_50:71_-1:-1_mut:null_add:null hsa-miR-4780 True True False False False hsa-miR-4780 1
hsa-mir-503_hsa-miR-503-5p_4:28_-2:0_mut:null_add:AT hsa-miR-503-5p True False False True False hsa-miR-503-5p 1
hsa-mir-6859-3_hsa-miR-6859-5p_4:27_-2:-1_mut:null_add:TA hsa-miR-6859-5p True True False True False hsa-miR-6859-5p 3
hsa-mir-4290_hsa-miR-4290_65:84_-2:-1_mut:null_add:null hsa-miR-4290 True True False False False hsa-miR-4290 1
hsa-mir-7855_hsa-miR-7855-5p_6:23_3:-1_mut:null_add:null hsa-miR-7855-5p True True False False False hsa-miR-7855-5p 1
hsa-mir-3941_hsa-miR-3941_58:81_-2:0_mut:null_add:null hsa-miR-3941 True False False False False hsa-miR-3941 1
hsa-mir-6810_hsa-miR-6810-5p_9:27_3:-1_mut:null_add:null hsa-miR-6810-5p True True False False False hsa-miR-6810-5p 1
hsa-mir-6890_hsa-miR-6890-5p_7:25_1:-1_mut:null_add:null hsa-miR-6890-5p True True False False False hsa-miR-6890-5p 1
hsa-mir-4277_hsa-miR-4277_13:31_2:0_mut:null_add:null hsa-miR-4277 True False False False False hsa-miR-4277 1
hsa-mir-4706_hsa-miR-4706_9:33_-1:-1_mut:null_add:A hsa-miR-4706 True True False True False hsa-miR-4706 1
hsa-mir-4755_hsa-miR-4755-5p_8:30_-2:-1_mut:null_add:null hsa-miR-4755-5p True True False False False hsa-miR-4755-5p 1
hsa-mir-4686_hsa-miR-4686_14:31_4:-1_mut:null_add:TT hsa-miR-4686 True True False True False hsa-miR-4686 1
hsa-mir-6846_hsa-miR-6846-5p_6:27_0:0_mut:18T_add:null hsa-miR-6846-5p False False True False False hsa-miR-6846-5p 1
hsa-mir-5687_hsa-miR-5687_46:67_-1:-1_mut:null_add:null hsa-miR-5687 True True False False False hsa-miR-5687 1
hsa-mir-6843_hsa-miR-6843-3p_129:151_-2:0_mut:null_add:null hsa-miR-6843-3p True False False False False hsa-miR-6843-3p 1
hsa-mir-3924_hsa-miR-3924_51:71_1:0_mut:null_add:null hsa-miR-3924 True False False False False hsa-miR-3924 1
hsa-mir-513c_hsa-miR-513c-5p_15:34_1:-1_mut:null_add:AAA hsa-miR-513c-5p True True False True False hsa-miR-513c-5p 1
hsa-mir-4529_hsa-miR-4529-5p_10:26_4:-1_mut:null_add:null hsa-miR-4529-5p True True False False False hsa-miR-4529-3p 2
hsa-mir-4684_hsa-miR-4684-5p_15:34_1:-1_mut:null_add:null hsa-miR-4684-5p True True False False False hsa-miR-4684-5p 1
hsa-mir-30e_hsa-miR-30e-5p_17:37_0:-1_mut:null_add:null hsa-miR-30e-5p False True False False False hsa-miR-30e-5p 1
hsa-mir-6747_hsa-miR-6747-5p_5:27_-1:-2_mut:null_add:TT hsa-miR-6747-5p True True False True False hsa-miR-6747-5p 1
hsa-mir-544a_hsa-miR-544a_56:75_1:-1_mut:null_add:null hsa-miR-544a True True False False False hsa-miR-544a 1
hsa-mir-493_hsa-miR-493-5p_14:36_-2:-1_mut:null_add:null hsa-miR-493-5p True True False False False hsa-miR-493-5p 1
hsa-mir-212_hsa-miR-212-5p_34:53_3:0_mut:null_add:T hsa-miR-212-5p True False False True False hsa-miR-212-5p 1
hsa-mir-320d-1_hsa-miR-320d_29:47_-1:-1_mut:null_add:null hsa-miR-320d True True False False False hsa-miR-320d 7
hsa-mir-3646_hsa-miR-3646_58:78_0:-1_mut:null_add:AAA hsa-miR-3646 False True False True False hsa-miR-3646 1
hsa-mir-1233-2_hsa-miR-1233-5p_3:24_-1:-1_mut:null_add:T hsa-miR-1233-5p True True False True False hsa-miR-1233-5p 2
hsa-mir-627_hsa-miR-627-5p_18:37_2:0_mut:null_add:null hsa-miR-627-5p True False False False False hsa-miR-627-5p 1
hsa-mir-3127_hsa-miR-3127-5p_11:32_0:-1_mut:null_add:A hsa-miR-3127-5p False True False True False hsa-miR-3127-5p 1
hsa-mir-216b_hsa-miR-216b-5p_10:31_-1:-1_mut:null_add:AAA hsa-miR-216b-5p True True False True False hsa-miR-216b-5p 1
hsa-mir-6516_hsa-miR-6516-5p_10:31_-2:-2_mut:null_add:A hsa-miR-6516-5p True True False True False hsa-miR-6516-5p 1
hsa-mir-4793_hsa-miR-4793-5p_19:40_0:-2_mut:null_add:T hsa-miR-4793-5p False True False True False hsa-miR-4793-5p 1
hsa-mir-4723_hsa-miR-4723-5p_8:29_1:-1_mut:null_add:T hsa-miR-4723-5p True True False True False hsa-miR-4723-5p 1
hsa-mir-6717_hsa-miR-6717-5p_13:31_2:-1_mut:null_add:A hsa-miR-6717-5p True True False True False hsa-miR-6717-5p 1
hsa-mir-203b_hsa-miR-203b-5p_14:35_-1:-1_mut:null_add:TTT hsa-miR-203b-5p True True False True False hsa-miR-203b-5p 2
hsa-mir-941-5_hsa-miR-941_47:68_0:-1_mut:null_add:TAT hsa-miR-941 False True False True False hsa-miR-941 4
hsa-mir-6770-2_hsa-miR-6770-5p_6:28_0:-1_mut:6T_add:null hsa-miR-6770-5p False True True False False hsa-miR-6770-5p 3
hsa-mir-466_hsa-miR-466_51:73_-1:-1_mut:null_add:null hsa-miR-466 True True False False False hsa-miR-466 1
hsa-mir-6089-1_hsa-miR-6089_42:61_3:-1_mut:null_add:null hsa-miR-6089 True True False False False hsa-miR-6089 2
hsa-mir-3620_hsa-miR-3620-5p_23:43_0:-1_mut:null_add:null hsa-miR-3620-5p False True False False False hsa-miR-3620-5p 1
hsa-mir-7973-1_hsa-miR-7973_1:20_0:0_mut:null_add:null hsa-miR-7973 False False False False False hsa-miR-7973 2
hsa-mir-6895_hsa-miR-6895-5p_5:25_-1:-1_mut:null_add:T hsa-miR-6895-5p True True False True False hsa-miR-6895-5p 1
hsa-mir-4764_hsa-miR-4764-5p_9:29_-1:-1_mut:null_add:null hsa-miR-4764-5p True True False False False hsa-miR-4764-5p 1
hsa-mir-3136_hsa-miR-3136-5p_14:30_4:-2_mut:null_add:null hsa-miR-3136-5p True True False False False hsa-miR-3136-5p 1
hsa-mir-6821_hsa-miR-6821-5p_3:21_2:-2_mut:null_add:null hsa-miR-6821-5p True True False False False hsa-miR-6821-5p 1
hsa-mir-215_hsa-miR-215-5p_30:45_3:-2_mut:null_add:null hsa-miR-215-5p True True False False False hsa-miR-192-5p 2
hsa-mir-3161_hsa-miR-3161_10:31_0:-1_mut:null_add:null hsa-miR-3161 False True False False False hsa-miR-3161 1
hsa-mir-1253_hsa-miR-1253_28:42_4:-2_mut:null_add:null hsa-miR-1253 True True False False False hsa-miR-1253 1
hsa-mir-4753_hsa-miR-4753-5p_8:29_-2:-2_mut:null_add:TA hsa-miR-4753-5p True True False True False hsa-miR-4753-5p 1
hsa-mir-3118-4_hsa-miR-3118_44:64_0:-2_mut:null_add:null hsa-miR-3118 False True False False False hsa-miR-3118 6
hsa-mir-382_hsa-miR-382-5p_13:31_2:-1_mut:4C_add:null hsa-miR-382-5p True True True False False hsa-miR-382-5p 1
hsa-mir-133a-1_hsa-miR-133a-5p_17:36_1:-1_mut:null_add:null hsa-miR-133a-5p True True False False False hsa-miR-133a-5p 2
hsa-mir-7111_hsa-miR-7111-5p_5:22_3:-1_mut:null_add:null hsa-miR-7111-5p True True False False False hsa-miR-7111-5p 1
hsa-mir-3618_hsa-miR-3618_53:72_1:-1_mut:null_add:A hsa-miR-3618 True True False True False hsa-miR-3618 1
hsa-mir-27a_hsa-miR-27a-5p_13:30_3:-1_mut:null_add:TTA hsa-miR-27a-5p True True False True False hsa-miR-27a-5p 1
hsa-mir-4777_hsa-miR-4777-5p_19:37_3:0_mut:null_add:AT hsa-miR-4777-5p True False False True False hsa-miR-4777-5p 1
hsa-mir-139_hsa-miR-139-5p_10:28_3:-1_mut:null_add:TTA hsa-miR-139-5p True True False True False hsa-miR-139-5p 1
hsa-mir-3155b_hsa-miR-3155b_36:53_-1:-1_mut:null_add:null hsa-miR-3155b True True False False False hsa-miR-3155a 2
hsa-mir-6770-1_hsa-miR-6770-5p_4:28_-2:-1_mut:null_add:T hsa-miR-6770-5p True True False True False hsa-miR-6770-5p 3
hsa-mir-134_hsa-miR-134-5p_9:27_1:-2_mut:null_add:null hsa-miR-134-5p True True False False False hsa-miR-134-5p 1
hsa-mir-4514_hsa-miR-4514_5:24_-2:0_mut:null_add:null hsa-miR-4514 True False False False False hsa-miR-4514 1
hsa-mir-2113_hsa-miR-2113_55:75_-1:-1_mut:null_add:ATT hsa-miR-2113 True True False True False hsa-miR-2113 1
hsa-mir-4472-2_hsa-miR-4472_6:24_-2:-1_mut:null_add:A hsa-miR-4472 True True False True False hsa-miR-4472 1
hsa-mir-329-1_hsa-miR-329-5p_13:34_0:-1_mut:null_add:null hsa-miR-329-5p False True False False False hsa-miR-329-5p 2
hsa-mir-6089-2_hsa-miR-6089_38:61_-1:-1_mut:null_add:TT hsa-miR-6089 True True False True False hsa-miR-6089 2
hsa-mir-4756_hsa-miR-4756-5p_16:33_4:-1_mut:null_add:null hsa-miR-4756-5p True True False False False hsa-miR-4756-5p 1
hsa-mir-9-2_hsa-miR-9-5p_19:37_3:-1_mut:null_add:null hsa-miR-9-5p True True False False False hsa-miR-9-5p 3
hsa-mir-1184-1_hsa-miR-1184_63:82_2:-1_mut:null_add:null hsa-miR-1184 True True False False False hsa-miR-1184 3
hsa-mir-455_hsa-miR-455-5p_17:36_1:-1_mut:null_add:A hsa-miR-455-5p True True False True False hsa-miR-455-5p 1
hsa-mir-3615_hsa-miR-3615_55:70_4:-1_mut:null_add:null hsa-miR-3615 True True False False False hsa-miR-3615 1
